Kit ID,Borough,Borough_broad,Zipcode,UHF_code,Neighborhood Name,Date Collected,Year Collected,Date Received,Lead First_Draw (mg/L),Lead 1-2 Minute Flush (mg/L),Lead 5 Minute Flush (mg/L),Copper First Draw (mg/L),Copper 1-2 Minute Flush (mg/L),Copper 5 minute Flush (mg/L)
17239929,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,05/11/2017,2017,05/15/2017,0.000,0.000,,0.067,0.025,
17240750,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,05/18/2017,2017,05/23/2017,0.000,0.000,,0.052,0.021,
17241361,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,05/22/2017,2017,05/30/2017,0.000,0.000,,0.228,0.200,
17241253,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,06/03/2017,2017,06/12/2017,0.000,0.000,,0.072,0.018,
17238300,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,06/25/2017,2017,06/27/2017,0.000,0.000,,0.121,0.028,
17243028,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,07/04/2017,2017,07/07/2017,0.000,0.000,,0.118,0.066,
16236527,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,07/04/2017,2017,07/10/2017,0.000,0.000,,0.198,0.039,
17243156,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,07/06/2017,2017,07/10/2017,0.000,0.000,,0.134,0.017,
17243157,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,07/06/2017,2017,07/13/2017,0.000,0.000,,0.066,0.045,
17242776,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,07/20/2017,2017,07/25/2017,0.000,0.000,,0.097,0.028,
17243743,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,08/06/2017,2017,08/14/2017,0.000,0.000,,0.011,0.008,
17242699,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,08/15/2017,2017,08/22/2017,0.000,0.000,,0.125,0.018,
17243916,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,08/24/2017,2017,08/28/2017,0.000,0.000,,0.057,0.030,
17244194,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,09/03/2017,2017,09/08/2017,0.000,0.000,,0.141,0.181,
17244190,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,09/07/2017,2017,09/12/2017,0.000,0.000,,0.041,0.033,
17244291,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,09/09/2017,2017,09/12/2017,0.000,0.000,,0.116,0.040,
17243171,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,09/10/2017,2017,09/14/2017,0.000,0.000,,0.198,0.039,
17244332,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,09/20/2017,2017,09/26/2017,0.000,0.000,,0.048,0.028,
17244543,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,09/27/2017,2017,10/03/2017,0.000,0.000,,0.077,0.055,
17244583,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,09/28/2017,2017,10/03/2017,0.000,0.000,,0.201,0.123,
17245886,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,12/03/2017,2017,12/07/2017,0.000,0.000,,0.105,0.023,
17242841,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,12/04/2017,2017,12/07/2017,0.000,0.000,,0.042,0.018,
17246009,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,12/04/2017,2017,12/06/2017,0.000,0.000,,0.171,0.027,
17246102,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,12/10/2017,2017,12/12/2017,0.000,0.000,,0.157,0.085,
17246016,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,12/10/2017,2017,12/12/2017,0.000,0.000,,0.069,0.066,
17246166,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,12/12/2017,2017,12/15/2017,0.000,0.000,,0.023,0.012,
17246165,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,12/22/2017,2017,12/26/2017,0.000,0.000,,0.068,0.027,
18254074,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,10/11/2018,2018,10/15/2018,0.000,0.000,,0.170,0.078,
17243786,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,05/09/2018,2018,05/15/2018,0.000,0.000,,0.179,0.136,
18250714,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,11/10/2018,2018,11/13/2018,0.000,0.000,,0.073,0.014,
18254529,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,10/20/2018,2018,10/22/2018,0.000,0.000,,0.231,0.036,
18251587,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,10/26/2018,2018,11/02/2018,0.000,0.000,,0.118,0.023,
18252363,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,09/28/2018,2018,10/02/2018,0.000,0.000,,0.087,0.032,
18251312,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,08/21/2018,2018,08/24/2018,0.000,0.000,,0.055,0.020,
18249060,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,05/12/2018,2018,05/15/2018,0.000,0.000,,0.124,0.028,
18250612,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,07/11/2018,2018,07/13/2018,0.000,0.000,,0.028,0.017,
18248960,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,05/06/2018,2018,05/09/2018,0.000,0.000,,0.645,0.048,
18255780,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,12/10/2018,2018,12/13/2018,0.000,0.000,,0.129,0.032,
18255850,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,12/17/2018,2018,12/21/2018,0.000,0.000,,0.230,0.056,
18248756,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,04/30/2018,2018,05/03/2018,0.000,0.000,,0.145,0.097,
18250766,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,07/12/2018,2018,07/13/2018,0.000,0.000,,0.252,0.045,
18249306,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,06/18/2018,2018,06/20/2018,0.000,0.000,,0.223,0.085,
18256027,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,12/26/2018,2018,12/27/2018,0.000,0.000,,0.161,0.032,
18246462,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,02/14/2018,2018,02/22/2018,0.000,0.000,,0.210,0.042,
18253875,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,10/28/2018,2018,10/30/2018,0.000,0.000,,0.150,0.018,
18255695,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,12/17/2018,2018,12/21/2018,0.000,0.000,,0.100,0.022,
17245876,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,01/29/2018,2018,02/01/2018,0.000,0.000,,0.112,0.009,
16233350,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,03/19/2018,2018,03/21/2018,0.000,0.000,,0.042,0.008,
18250870,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,08/06/2018,2018,08/08/2018,0.000,0.000,,0.078,0.014,
18246876,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,02/05/2018,2018,02/06/2018,0.000,0.000,,0.024,0.005,
17243829,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,02/01/2018,2018,02/08/2018,0.000,0.000,,0.182,0.147,
18250501,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,07/26/2018,2018,07/27/2018,0.000,0.000,,0.179,0.039,
18250867,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,08/04/2018,2018,08/06/2018,0.000,0.000,,0.099,0.080,
17245462,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,12/18/2018,2018,12/21/2018,0.000,0.000,,0.106,0.014,
18254664,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,10/26/2018,2018,10/29/2018,0.000,0.000,,0.055,0.023,
18252112,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,11/22/2018,2018,11/26/2018,0.000,0.000,,0.141,0.063,
18255098,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,12/17/2018,2018,12/20/2018,0.000,0.000,,0.125,0.030,
18248321,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,04/09/2018,2018,04/10/2018,0.000,0.000,,0.146,0.026,
18254567,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,10/19/2018,2018,10/22/2018,0.000,0.000,,0.094,0.035,
18254743,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,10/28/2018,2018,10/31/2018,0.000,0.000,,0.227,0.140,
18256318,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,12/28/2018,2018,12/31/2018,0.000,0.000,,0.184,0.055,
18250931,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,09/02/2018,2018,09/11/2018,0.000,0.000,,0.238,0.173,
18254976,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,11/04/2018,2018,11/07/2018,0.000,0.000,,0.173,0.035,
18251236,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,08/05/2018,2018,08/07/2018,0.000,0.000,,0.128,0.033,
18255852,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,12/10/2018,2018,12/12/2018,0.000,0.000,,0.116,0.052,
18256006,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,12/18/2018,2018,12/21/2018,0.000,0.000,,0.106,0.017,
18252135,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,10/30/2018,2018,11/01/2018,0.000,0.000,,0.129,0.031,
18250467,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,11/11/2018,2018,11/14/2018,0.000,0.000,,0.058,0.180,
18247620,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,04/03/2018,2018,04/04/2018,0.000,0.000,,0.190,0.018,
18249309,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,06/28/2018,2018,07/03/2018,0.000,0.000,,0.208,0.093,
18252889,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,11/11/2018,2018,11/15/2018,0.000,0.000,,0.202,0.125,
18247123,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,02/15/2018,2018,02/27/2018,0.000,0.000,,0.123,0.030,
18247103,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,04/15/2018,2018,04/20/2018,0.000,0.000,,0.086,0.014,
18255348,FOREST HILLS,Queens,11375,405,Ridgewood - Forest Hills,12/08/2018,2018,12/14/2018,0.000,0.000,,0.123,0.057,
17243901,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,12/17/2019,2019,12/27/2019,0.000,0.000,,0.184,0.135,
19266452,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,12/15/2019,2019,12/26/2019,0.000,0.000,,0.179,0.124,
19265727,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,12/21/2019,2019,12/26/2019,0.000,0.000,,0.241,0.055,
19266206,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,12/13/2019,2019,12/17/2019,0.000,0.000,,0.220,0.012,
19266526,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,12/12/2019,2019,12/13/2019,0.000,0.000,,0.139,0.070,
19265748,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,12/12/2019,2019,12/13/2019,0.000,0.000,,0.240,0.037,
19266161,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,12/05/2019,2019,12/06/2019,0.000,0.000,,0.110,0.023,
19265737,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,12/04/2019,2019,12/05/2019,0.000,0.000,,0.257,0.086,
19261933,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,11/17/2019,2019,11/20/2019,0.000,0.000,,0.076,0.021,
19265626,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,11/17/2019,2019,11/19/2019,0.000,0.000,,0.176,0.029,
19265735,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,11/17/2019,2019,11/19/2019,0.000,0.000,,0.147,0.034,
19265457,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,11/07/2019,2019,11/13/2019,0.000,0.000,,0.184,0.068,
19264294,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,10/14/2019,2019,10/16/2019,0.000,0.000,,0.095,0.039,
19263507,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,09/17/2019,2019,09/18/2019,0.000,0.000,,0.055,0.050,
18256262,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,09/12/2019,2019,09/16/2019,0.000,0.000,,0.027,0.006,
19260253,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,09/03/2019,2019,09/06/2019,0.000,0.000,,0.104,0.041,
19263041,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,09/02/2019,2019,09/05/2019,0.000,0.000,,0.160,0.100,
19262857,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,09/02/2019,2019,09/04/2019,0.000,0.000,,0.055,0.029,
19262964,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,08/24/2019,2019,08/28/2019,0.000,0.000,,0.108,0.103,
19262312,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,08/13/2019,2019,08/22/2019,0.000,0.000,,0.107,0.101,
19262775,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,08/17/2019,2019,08/20/2019,0.000,0.000,,0.146,0.024,
19262665,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,08/17/2019,2019,08/20/2019,0.000,0.000,,0.080,0.017,
19362239,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,07/31/2019,2019,08/01/2019,0.000,0.000,0.000,0.127,0.029,0.017
19262020,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,07/23/2019,2019,07/24/2019,0.000,0.000,,0.035,0.008,
19259019,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,07/14/2019,2019,07/16/2019,0.000,0.000,,0.027,0.032,
19261327,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,07/12/2019,2019,07/15/2019,0.000,0.000,,0.214,0.049,
19261399,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,07/12/2019,2019,07/15/2019,0.000,0.000,,0.187,0.021,
19260685,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,07/09/2019,2019,07/12/2019,0.000,0.000,,0.091,0.012,
19260199,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,07/05/2019,2019,07/10/2019,0.000,0.000,,0.085,0.016,
19261292,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,06/18/2019,2019,06/19/2019,0.000,0.000,,0.033,0.023,
19260504,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,05/24/2019,2019,06/06/2019,0.000,0.000,,0.048,0.006,
19261304,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,06/03/2019,2019,06/06/2019,0.000,0.000,,0.646,0.280,
19260574,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,05/26/2019,2019,05/31/2019,0.000,0.000,,0.138,0.111,
19260190,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,05/18/2019,2019,05/22/2019,0.000,0.000,,0.198,0.043,
19260360,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,05/13/2019,2019,05/14/2019,0.000,0.000,,0.075,0.121,
19260150,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,05/08/2019,2019,05/09/2019,0.000,0.000,,0.108,0.022,
19259463,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,04/19/2019,2019,04/22/2019,0.000,0.000,,0.289,0.221,
19259348,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,04/16/2019,2019,04/17/2019,0.000,0.000,,0.082,0.060,
19259661,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,04/14/2019,2019,04/16/2019,0.000,0.000,,0.291,0.124,
19258558,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,04/12/2019,2019,04/15/2019,0.000,0.000,,0.650,0.195,
19259481,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,04/11/2019,2019,04/12/2019,0.000,0.000,,0.099,0.043,
19259405,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,04/07/2019,2019,04/10/2019,0.000,0.000,,0.068,0.030,
18247517,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,04/07/2019,2019,04/10/2019,0.000,0.000,,0.170,0.028,
19259180,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,03/30/2019,2019,04/02/2019,0.000,0.000,,0.188,0.179,
18254889,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,03/23/2019,2019,03/25/2019,0.000,0.000,,0.043,0.010,
19257493,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,03/03/2019,2019,03/13/2019,0.000,0.000,,0.962,0.242,
19257730,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,03/07/2019,2019,03/08/2019,0.000,0.000,,0.121,0.061,
19257473,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,02/25/2019,2019,02/27/2019,0.000,0.000,,0.235,0.124,
19257384,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,02/25/2019,2019,02/26/2019,0.000,0.000,,0.327,0.042,
19258006,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,02/22/2019,2019,02/25/2019,0.000,0.000,,0.047,0.009,
19257746,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,02/13/2019,2019,02/21/2019,0.000,0.000,,0.113,0.029,
19257545,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,02/10/2019,2019,02/12/2019,0.000,0.000,,0.216,0.079,
19257543,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,02/09/2019,2019,02/11/2019,0.000,0.000,,0.275,0.039,
18255599,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,02/05/2019,2019,02/07/2019,0.000,0.000,,0.108,0.031,
19257175,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,01/30/2019,2019,01/31/2019,0.000,0.000,,0.201,0.148,
18256031,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,01/21/2019,2019,01/25/2019,0.000,0.000,,0.142,0.106,
19256936,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,01/21/2019,2019,01/24/2019,0.000,0.000,,0.032,0.008,
19256875,QUEENS,Queens,11375,405,Ridgewood - Forest Hills,01/21/2019,2019,01/23/2019,0.000,0.000,,0.017,0.005,
19257880,Queens,Queens,11375,405,Ridgewood - Forest Hills,06/12/2020,2020,06/19/2020,0.000,0.000,,0.277,0.227,
19263698,Queens,Queens,11375,405,Ridgewood - Forest Hills,09/20/2020,2020,10/02/2020,0.000,0.000,,0.687,0.257,
19266568,Queens,Queens,11375,405,Ridgewood - Forest Hills,01/12/2020,2020,01/14/2020,0.000,0.000,,0.402,0.028,
19266773,Queens,Queens,11375,405,Ridgewood - Forest Hills,01/01/2020,2020,01/03/2020,0.000,0.000,,0.054,0.059,
20267084,Queens,Queens,11375,405,Ridgewood - Forest Hills,02/08/2020,2020,02/10/2020,0.000,0.000,,0.184,0.072,
20267616,Queens,Queens,11375,405,Ridgewood - Forest Hills,02/04/2020,2020,02/06/2020,0.000,0.000,,0.295,0.117,
20267629,Queens,Queens,11375,405,Ridgewood - Forest Hills,03/14/2020,2020,03/16/2020,0.000,0.000,,0.129,0.037,
20267643,Queens,Queens,11375,405,Ridgewood - Forest Hills,01/24/2020,2020,01/27/2020,0.000,0.000,,0.159,0.040,
20267665,Queens,Queens,11375,405,Ridgewood - Forest Hills,01/26/2020,2020,02/03/2020,0.000,0.000,,0.214,0.125,
20267982,Queens,Queens,11375,405,Ridgewood - Forest Hills,02/09/2020,2020,02/11/2020,0.000,0.000,,0.732,0.021,
20268101,Queens,Queens,11375,405,Ridgewood - Forest Hills,02/17/2020,2020,02/19/2020,0.000,0.000,,0.074,0.037,
20268308,Queens,Queens,11375,405,Ridgewood - Forest Hills,03/14/2020,2020,03/16/2020,0.000,0.000,,0.027,0.007,
20268370,Queens,Queens,11375,405,Ridgewood - Forest Hills,02/23/2020,2020,02/27/2020,0.000,0.000,,0.093,0.053,
20268762,Queens,Queens,11375,405,Ridgewood - Forest Hills,02/27/2020,2020,03/02/2020,0.000,0.000,,0.140,0.038,
20269399,Queens,Queens,11375,405,Ridgewood - Forest Hills,03/29/2020,2020,04/10/2020,0.000,0.000,,0.101,0.074,
20270266,Queens,Queens,11375,405,Ridgewood - Forest Hills,05/25/2020,2020,06/05/2020,0.000,0.000,,0.164,0.065,
20270300,Queens,Queens,11375,405,Ridgewood - Forest Hills,05/22/2020,2020,05/29/2020,0.000,0.000,,0.032,0.014,
20270420,Queens,Queens,11375,405,Ridgewood - Forest Hills,07/14/2020,2020,07/20/2020,0.000,0.000,,0.133,0.095,
20270485,Queens,Queens,11375,405,Ridgewood - Forest Hills,06/22/2020,2020,07/02/2020,0.000,0.000,,0.062,0.022,
20270985,Queens,Queens,11375,405,Ridgewood - Forest Hills,07/15/2020,2020,07/20/2020,0.000,0.000,,0.248,0.190,
20271469,Queens,Queens,11375,405,Ridgewood - Forest Hills,09/24/2020,2020,09/28/2020,0.000,0.000,,0.419,0.048,
20271520,Queens,Queens,11375,405,Ridgewood - Forest Hills,07/30/2020,2020,08/07/2020,0.000,0.000,,0.176,0.155,
20271523,Queens,Queens,11375,405,Ridgewood - Forest Hills,08/01/2020,2020,08/10/2020,0.000,0.000,,0.188,0.012,
20271527,Queens,Queens,11375,405,Ridgewood - Forest Hills,07/30/2020,2020,08/07/2020,0.000,0.000,,0.058,0.029,
20271852,Queens,Queens,11375,405,Ridgewood - Forest Hills,08/18/2020,2020,08/24/2020,0.000,0.000,,0.100,0.018,
20271867,Queens,Queens,11375,405,Ridgewood - Forest Hills,08/13/2020,2020,08/21/2020,0.000,0.000,,0.142,0.075,
20271941,Queens,Queens,11375,405,Ridgewood - Forest Hills,09/02/2020,2020,09/11/2020,0.000,0.000,,0.116,0.012,
20271942,Queens,Queens,11375,405,Ridgewood - Forest Hills,09/22/2020,2020,10/02/2020,0.000,0.000,,0.097,0.017,
20272697,Queens,Queens,11375,405,Ridgewood - Forest Hills,10/23/2020,2020,10/30/2020,0.000,0.000,,0.035,0.004,
20272883,Queens,Queens,11375,405,Ridgewood - Forest Hills,09/27/2020,2020,10/05/2020,0.000,0.000,,0.230,0.070,
20274418,Queens,Queens,11375,405,Ridgewood - Forest Hills,10/17/2020,2020,10/23/2020,0.000,0.000,,0.195,0.178,
20274477,Queens,Queens,11375,405,Ridgewood - Forest Hills,10/07/2020,2020,10/13/2020,0.000,0.000,,0.014,0.009,
20275069,Queens,Queens,11375,405,Ridgewood - Forest Hills,10/29/2020,2020,11/02/2020,0.000,0.000,,0.116,0.015,
20275802,Queens,Queens,11375,405,Ridgewood - Forest Hills,12/23/2020,2020,12/31/2020,0.000,0.000,,0.163,0.013,
20276246,Queens,Queens,11375,405,Ridgewood - Forest Hills,12/15/2020,2020,12/28/2020,0.000,0.000,,0.165,0.104,
16231370,REGO PARK,Queens,11374,405,Ridgewood - Forest Hills,06/03/2016,2016,06/10/2016,0.000,0.573,,0.121,0.049,
16236344,REGO PARK,Queens,11374,405,Ridgewood - Forest Hills,12/04/2016,2016,12/09/2016,0.000,0.029,,0.167,0.032,
16336769,REGO PARK,Queens,11374,405,Ridgewood - Forest Hills,01/01/2017,2017,01/06/2017,0.000,0.025,0.000,0.204,0.043,0.016
15222992,REGO PARK,Queens,11374,405,Ridgewood - Forest Hills,04/19/2015,2015,04/24/2015,0.000,0.021,,0.199,0.029,
15223895,REGO PARK,Queens,11374,405,Ridgewood - Forest Hills,09/09/2015,2015,09/15/2015,0.000,0.009,,0.084,0.079,
19259335,QUEENS,Queens,11374,405,Ridgewood - Forest Hills,06/08/2019,2019,06/11/2019,0.000,0.005,,0.078,0.021,
15300358,REGO PARK,Queens,11374,405,Ridgewood - Forest Hills,05/17/2015,2015,05/21/2015,0.000,0.005,0.002,0.169,0.028,0.024
18251899,REGO PARK,Queens,11374,405,Ridgewood - Forest Hills,09/07/2018,2018,09/12/2018,0.000,0.005,,0.256,0.027,
20269583,Queens,Queens,11374,405,Ridgewood - Forest Hills,05/07/2020,2020,05/15/2020,0.000,0.003,,0.192,0.036,
19266051,QUEENS,Queens,11374,405,Ridgewood - Forest Hills,12/02/2019,2019,12/03/2019,0.000,0.002,,0.174,0.140,
20267420,Queens,Queens,11374,405,Ridgewood - Forest Hills,02/15/2020,2020,02/20/2020,0.000,0.002,,0.056,0.024,
16231288,REGO PARK,Queens,11374,405,Ridgewood - Forest Hills,07/02/2016,2016,07/08/2016,0.000,0.002,,0.029,0.030,
18256482,QUEENS,Queens,11374,405,Ridgewood - Forest Hills,01/03/2019,2019,01/04/2019,0.000,0.001,,0.098,0.027,
16235086,REGO PARK,Queens,11374,405,Ridgewood - Forest Hills,09/23/2016,2016,09/28/2016,0.000,0.001,,0.125,0.029,
19265577,QUEENS,Queens,11374,405,Ridgewood - Forest Hills,11/15/2019,2019,11/18/2019,0.000,0.000,,0.203,0.121,
19264939,QUEENS,Queens,11374,405,Ridgewood - Forest Hills,10/24/2019,2019,10/25/2019,0.000,0.000,,0.067,0.031,
19262267,QUEENS,Queens,11374,405,Ridgewood - Forest Hills,07/28/2019,2019,08/01/2019,0.000,0.000,,0.195,0.152,
19262250,QUEENS,Queens,11374,405,Ridgewood - Forest Hills,07/30/2019,2019,08/01/2019,0.000,0.000,,0.165,0.046,
19260193,QUEENS,Queens,11374,405,Ridgewood - Forest Hills,06/15/2019,2019,06/17/2019,0.000,0.000,,0.220,0.028,
19261546,QUEENS,Queens,11374,405,Ridgewood - Forest Hills,06/12/2019,2019,06/13/2019,0.000,0.000,,0.203,0.028,
19260078,QUEENS,Queens,11374,405,Ridgewood - Forest Hills,05/02/2019,2019,05/06/2019,0.000,0.000,,0.156,0.042,
19259610,QUEENS,Queens,11374,405,Ridgewood - Forest Hills,04/14/2019,2019,04/17/2019,0.000,0.000,,0.068,0.047,
19258869,QUEENS,Queens,11374,405,Ridgewood - Forest Hills,03/29/2019,2019,04/01/2019,0.000,0.000,,0.053,0.023,
19257127,QUEENS,Queens,11374,405,Ridgewood - Forest Hills,03/22/2019,2019,03/26/2019,0.000,0.000,,0.069,0.020,
19258891,QUEENS,Queens,11374,405,Ridgewood - Forest Hills,03/22/2019,2019,03/26/2019,0.000,0.000,,0.069,0.024,
19257734,QUEENS,Queens,11374,405,Ridgewood - Forest Hills,02/13/2019,2019,02/22/2019,0.000,0.000,,0.061,0.012,
19264541,Queens,Queens,11374,405,Ridgewood - Forest Hills,10/21/2020,2020,10/26/2020,0.000,0.000,,0.149,0.054,
19264604,Queens,Queens,11374,405,Ridgewood - Forest Hills,09/14/2020,2020,09/21/2020,0.000,0.000,,0.143,0.078,
20269045,Queens,Queens,11374,405,Ridgewood - Forest Hills,03/05/2020,2020,03/13/2020,0.000,0.000,,0.102,0.064,
