Zipcode,Year_Coll,num_samples,Borough_broad,neighb_code,Neighb_Name,epa_pb_lim,pct_1d_pb_over_epa,max_1d_pb,min_1d_pb,avg_1d_pb,med_1d_pb,range_1d_pb,med_1d_pb_diff_epa,avg_1d_pb_diff_epa,pct_2d_pb_over_epa,max_2d_pb,min_2d_pb,avg_2d_pb,med_2d_pb,range_2d_pb,med_2d_pb_diff_epa,avg_2d_pb_diff_epa
10027,2019,62,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.011,0.000,0.0001935483870967742,0.0,0.011,-0.015,-0.014806451612903225
10027,2020,27,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.011,0.000,0.0011851851851851852,0.0,0.011,-0.015,-0.013814814814814814
10030,2014,1,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10030,2015,4,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10030,2016,22,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.012,0.000,0.001090909090909091,0.0,0.012,-0.015,-0.01390909090909091
10030,2017,5,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.003,0.000,0.0018000000000000002,0.003,0.003,-0.012,-0.0132
10030,2018,10,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.006,0.000,0.001,0.0,0.006,-0.015,-0.013999999999999999
10030,2019,13,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.006,0.000,0.00046153846153846153,0.0,0.006,-0.015,-0.014538461538461538
10030,2020,15,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.005,0.000,0.0003333333333333333,0.0,0.005,-0.015,-0.014666666666666666
10037,2014,4,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10037,2015,1,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10037,2016,20,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.002,,0.0001,0.0,0.002,-0.015,-0.0149
10037,2017,9,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.006,0.000,0.0006666666666666666,0.0,0.006,-0.015,-0.014333333333333333
10037,2018,7,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.007,0.000,0.001142857142857143,0.0,0.007,-0.015,-0.013857142857142856
10037,2019,44,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10037,2020,11,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.001,0.000,9.090909090909092e-05,0.0,0.001,-0.015,-0.014909090909090908
10039,2015,1,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10039,2016,13,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.011,0.000,0.0013076923076923079,0.0,0.011,-0.015,-0.013692307692307691
10039,2017,4,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10039,2018,15,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.002,0.000,0.00013333333333333334,0.0,0.002,-0.015,-0.014866666666666667
10039,2019,10,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.002,0.000,0.0002,0.0,0.002,-0.015,-0.014799999999999999
10039,2020,11,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10029,2014,3,Manhattan,303,East Harlem,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10029,2015,7,Manhattan,303,East Harlem,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10029,2016,59,Manhattan,303,East Harlem,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10029,2017,16,Manhattan,303,East Harlem,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10029,2018,25,Manhattan,303,East Harlem,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.002,0.000,8e-05,0.0,0.002,-0.015,-0.01492
10029,2019,17,Manhattan,303,East Harlem,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.002,0.000,0.00011764705882352942,0.0,0.002,-0.015,-0.01488235294117647
10029,2020,9,Manhattan,303,East Harlem,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10035,2015,4,Manhattan,303,East Harlem,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10035,2016,17,Manhattan,303,East Harlem,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.003,0.000,0.00017647058823529413,0.0,0.003,-0.015,-0.014823529411764706
10035,2017,7,Manhattan,303,East Harlem,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10035,2018,10,Manhattan,303,East Harlem,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10035,2019,8,Manhattan,303,East Harlem,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10035,2020,9,Manhattan,303,East Harlem,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10023,2014,14,Manhattan,304,Upper West Side,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.001,0.000,7.142857142857143e-05,0.0,0.001,-0.015,-0.014928571428571428
10023,2015,15,Manhattan,304,Upper West Side,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.001,0.000,0.00013333333333333334,0.0,0.001,-0.015,-0.014866666666666667
10023,2016,119,Manhattan,304,Upper West Side,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.012,0.000,0.00041176470588235307,0.0,0.012,-0.015,-0.014588235294117647
10023,2017,72,Manhattan,304,Upper West Side,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.005,0.000,0.00013888888888888892,0.0,0.005,-0.015,-0.01486111111111111
10023,2018,56,Manhattan,304,Upper West Side,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,1,0.021,0.000,0.000642857142857143,0.0,0.021,-0.015,-0.014357142857142857
10023,2019,60,Manhattan,304,Upper West Side,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.003,0.000,0.00026666666666666673,0.0,0.003,-0.015,-0.014733333333333333
10023,2020,63,Manhattan,304,Upper West Side,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,1,0.061,0.000,0.001,0.0,0.061,-0.015,-0.013999999999999999
10024,2014,19,Manhattan,304,Upper West Side,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.006,0.000,0.001,0.0,0.006,-0.015,-0.013999999999999999
10024,2015,22,Manhattan,304,Upper West Side,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.001,0.000,4.545454545454546e-05,0.0,0.001,-0.015,-0.014954545454545455
10024,2016,138,Manhattan,304,Upper West Side,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,1,0.029,0.000,0.0005942028985507248,0.0,0.029,-0.015,-0.014405797101449274
10024,2017,73,Manhattan,304,Upper West Side,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.015,0.000,0.0005205479452054795,0.0,0.015,-0.015,-0.01447945205479452
10024,2018,70,Manhattan,304,Upper West Side,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.006,0.000,0.00022857142857142862,0.0,0.006,-0.015,-0.01477142857142857
10024,2019,68,Manhattan,304,Upper West Side,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.003,0.000,0.0001323529411764706,0.0,0.003,-0.015,-0.014867647058823529
10024,2020,60,Manhattan,304,Upper West Side,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,1,0.019,0.000,0.0004,0.0,0.019,-0.015,-0.0146
10025,2014,42,Manhattan,304,Upper West Side,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,2,0.047,0.000,0.0012857142857142859,0.0,0.047,-0.015,-0.013714285714285714
10025,2015,22,Manhattan,304,Upper West Side,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.002,0.000,9.090909090909092e-05,0.0,0.002,-0.015,-0.014909090909090908
10025,2016,160,Manhattan,304,Upper West Side,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,2,0.075,,0.0012125,0.0,0.075,-0.015,-0.0137875
10025,2017,79,Manhattan,304,Upper West Side,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,1,0.093,0.000,0.001278481012658228,0.0,0.093,-0.015,-0.013721518987341771
10025,2018,103,Manhattan,304,Upper West Side,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.017,0.000,0.00037864077669902917,0.0,0.017,-0.015,-0.01462135922330097
10025,2019,109,Manhattan,304,Upper West Side,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.002,0.000,5.504587155963303e-05,0.0,0.002,-0.015,-0.014944954128440366
10025,2020,65,Manhattan,304,Upper West Side,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.014,0.000,0.0004,0.0,0.014,-0.015,-0.0146
10069,2016,2,Manhattan,304,Upper West Side,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10069,2017,4,Manhattan,304,Upper West Side,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10069,2018,3,Manhattan,304,Upper West Side,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10069,2019,3,Manhattan,304,Upper West Side,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10069,2020,2,Manhattan,304,Upper West Side,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10010,2014,7,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.004,0.000,0.0005714285714285715,0.0,0.004,-0.015,-0.014428571428571428
10010,2015,4,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10010,2016,43,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.002,0.000,4.651162790697675e-05,0.0,0.002,-0.015,-0.014953488372093022
10010,2017,18,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10010,2018,23,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10010,2019,25,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.003,0.000,0.0002,0.0,0.003,-0.015,-0.014799999999999999
10010,2020,17,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.008,0.000,0.0005882352941176471,0.0,0.008,-0.015,-0.014411764705882353
10016,2014,4,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10016,2015,12,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.001,0.000,8.333333333333333e-05,0.0,0.001,-0.015,-0.014916666666666667
10016,2016,61,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.005,0.000,0.0002459016393442623,0.0,0.005,-0.015,-0.014754098360655736
10016,2017,47,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,2,0.024,0.000,0.0009148936170212768,0.0,0.024,-0.015,-0.014085106382978723
10016,2018,30,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,3,0.039,0.000,0.0013,0.0,0.039,-0.015,-0.0137
10016,2019,41,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.002,0.000,7.317073170731707e-05,0.0,0.002,-0.015,-0.014926829268292682
10016,2020,41,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.002,0.000,7.317073170731707e-05,0.0,0.002,-0.015,-0.014926829268292682
10017,2014,7,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.005,0.000,0.0007142857142857143,0.0,0.005,-0.015,-0.014285714285714285
10017,2015,5,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,,0.0,0.0,0.0,-0.015,-0.015
10017,2016,16,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.005,0.000,0.0005625000000000001,0.0,0.005,-0.015,-0.014437499999999999
10017,2017,24,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.014,0.000,0.0007500000000000001,0.0,0.014,-0.015,-0.014249999999999999
10017,2018,14,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.001,0.000,7.142857142857143e-05,0.0,0.001,-0.015,-0.014928571428571428
10017,2019,11,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.009,0.000,0.0008181818181818182,0.0,0.009,-0.015,-0.01418181818181818
10017,2020,13,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.002,0.000,0.00023076923076923076,0.0,0.002,-0.015,-0.014769230769230769
10021,2014,8,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.001,0.000,0.000125,0.0,0.001,-0.015,-0.014875
10021,2015,8,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.008,0.000,0.001,0.0,0.008,-0.015,-0.013999999999999999
10021,2016,47,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.007,0.000,0.00014893617021276596,0.0,0.007,-0.015,-0.014851063829787233
10021,2017,22,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.012,0.000,0.0010454545454545454,0.0,0.012,-0.015,-0.013954545454545454
10021,2018,21,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.004,0.000,0.0002380952380952381,0.0,0.004,-0.015,-0.01476190476190476
10021,2019,23,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.005,0.000,0.000391304347826087,0.0,0.005,-0.015,-0.014608695652173912
10021,2020,22,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.003,0.000,0.00022727272727272727,0.0,0.003,-0.015,-0.014772727272727272
10022,2014,9,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.001,0.000,0.00011111111111111112,0.0,0.001,-0.015,-0.014888888888888889
10022,2015,6,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10022,2016,33,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.001,0.000,9.090909090909092e-05,0.0,0.001,-0.015,-0.014909090909090908
10022,2017,25,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.004,0.000,0.00016,0.0,0.004,-0.015,-0.014839999999999999
10022,2018,20,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.001,0.000,5e-05,0.0,0.001,-0.015,-0.01495
10022,2019,30,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10022,2020,19,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.002,0.000,0.00010526315789473685,0.0,0.002,-0.015,-0.014894736842105263
10028,2014,15,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.006,0.000,0.0005333333333333334,0.0,0.006,-0.015,-0.014466666666666666
10028,2015,9,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10028,2016,52,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.002,0.000,9.615384615384615e-05,0.0,0.002,-0.015,-0.014903846153846153
10028,2017,45,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,2,0.018,0.000,0.0004888888888888889,0.0,0.018,-0.015,-0.01451111111111111
10028,2018,33,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.003,0.000,0.00012121212121212121,0.0,0.003,-0.015,-0.014878787878787878
10028,2019,25,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.010,0.000,0.0005200000000000001,0.0,0.01,-0.015,-0.01448
10028,2020,23,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10044,2014,4,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10044,2016,3,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10044,2017,22,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.002,0.000,9.090909090909092e-05,0.0,0.002,-0.015,-0.014909090909090908
10044,2018,4,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10044,2019,5,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10044,2020,2,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10065,2014,4,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.002,0.000,0.0005,0.0,0.002,-0.015,-0.014499999999999999
10065,2015,4,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10065,2016,38,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.004,0.000,0.0002894736842105263,0.0,0.004,-0.015,-0.014710526315789473
10065,2017,14,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10065,2018,18,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.006,0.000,0.0006666666666666666,0.0,0.006,-0.015,-0.014333333333333333
10065,2019,23,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10065,2020,26,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10075,2014,2,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.003,0.000,0.0015,0.0015,0.003,-0.0135,-0.0135
10075,2015,3,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10075,2016,31,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.015,,0.0009999999999999998,0.0,0.015,-0.015,-0.014
10075,2017,16,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.004,0.000,0.00025,0.0,0.004,-0.015,-0.01475
10075,2018,24,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.004,0.000,0.00037500000000000006,0.0,0.004,-0.015,-0.014624999999999999
10075,2019,19,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.009,0.000,0.0006315789473684211,0.0,0.009,-0.015,-0.014368421052631579
10075,2020,4,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10128,2014,13,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.006,0.000,0.0005384615384615384,0.0,0.006,-0.015,-0.014461538461538461
10128,2015,10,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10128,2016,63,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.011,0.000,0.00036507936507936505,0.0,0.011,-0.015,-0.014634920634920634
10128,2017,41,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.008,0.000,0.00021951219512195125,0.0,0.008,-0.015,-0.014780487804878048
10128,2018,45,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.003,0.000,0.00011111111111111112,0.0,0.003,-0.015,-0.014888888888888889
10128,2019,54,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.008,0.000,0.00035185185185185184,0.0,0.008,-0.015,-0.014648148148148148
10128,2020,35,Manhattan,305/307,Upper East Side - Grammercy,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.001,0.000,2.857142857142857e-05,0.0,0.001,-0.015,-0.014971428571428571
10001,2014,3,Manhattan,306/308,Chelsea - Greenwich Village,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10001,2016,21,Manhattan,306/308,Chelsea - Greenwich Village,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.005,0.000,0.0005238095238095238,0.0,0.005,-0.015,-0.014476190476190476
10001,2017,14,Manhattan,306/308,Chelsea - Greenwich Village,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10001,2018,19,Manhattan,306/308,Chelsea - Greenwich Village,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.001,0.000,5.2631578947368424e-05,0.0,0.001,-0.015,-0.014947368421052631
